id,user,created_at,text
1049856679679053825,soci_nomawonga,2018-10-10 02:58:32,RT @WWE: Half the playing field has been set. Who will be named BEST in the 🌎 at #WWECrownJewel? #WWEWorldCup #SDLive @RandyOrton @JohnCena…
1049856665019969536,TheYearOfBliss,2018-10-10 02:58:28,This match is good. #WWE #SDLive #WomensTitle https://t.co/LcqVhDQ34F
1049856651296210946,yousefmoammed,2018-10-10 02:58:25,"RT @WWE: Did @MsCharlotteWWE just 🌊 @BeckyLynchWWE's🔥?!?

#SDLive #WomensTitle https://t.co/8GG1fpVcIv"
1049856644321038336,ExplicitYT2,2018-10-10 02:58:24,I check Twitter after my flight lands to see this. Holy Shit. #SDLive #Nakamura #Mysterio https://t.co/JcKqdKq5rY
1049856637635301376,Venomfan45abby,2018-10-10 02:58:22,RT @WWE: EXCLUSIVE: Did his experience inside #HellInACell inspire @JEFFHARDYBRAND to seize the opportunity for the #WWEWorldCup tournament…
1049856635047305216,SyedSalu60,2018-10-10 02:58:21,"RT @MATTHARDYBRAND: Congratulations on your VICTORY, #BrotherNero @JEFFHARDYBRAND!

YEEAAAAAAAASSSSSS... Bring yet another TROPHY back to T…"
1049856634661601280,needhitbeats,2018-10-10 02:58:21,#SDLive https://t.co/1c39Xxn1Iq
1049856629745872896,TomStoup,2018-10-10 02:58:20,"Not sure Orton/Show cleansed my memory of their Survivor Series main event against one another, but it was good to… https://t.co/z0OVn8layA"
1049856626457530373,abiisandovaal,2018-10-10 02:58:19,RT @WWE: EXCLUSIVE: Did his experience inside #HellInACell inspire @JEFFHARDYBRAND to seize the opportunity for the #WWEWorldCup tournament…
1049856614222757888,Shad0wChr0niclE,2018-10-10 02:58:16,RT @WWE: EXCLUSIVE: Did his experience inside #HellInACell inspire @JEFFHARDYBRAND to seize the opportunity for the #WWEWorldCup tournament…
1049856731394781185,TheDemonHunter0,2018-10-10 02:58:44,#Toronto is going to light it up tonight. May need new batteries. #CELLYSZN
1049856663908470784,k107fmjamz,2018-10-10 02:58:28,DA'QUELA AND DARWIN HOBBS - NEVER TOO FAR https://t.co/D8LQHiGjT0 #Toronto #Ohio #Gospel #CHH
1049856567246385152,DrAmauriCare,2018-10-10 02:58:05,Laser Therapy decreases inflammation and pain while increasing tissue regeneration and healing. Less inflammation m… https://t.co/JXYokTEieq
1049856442247786496,aplanetixnresos,2018-10-10 02:57:35,"RT @toliveanddine: Ultimate Toronto Tour
 #Canada #Toronto #Travel #Tours
 https://t.co/aHvXyfOFl1 https://t.co/aHvXyfOFl1 #ToLiveAndDine #…"
1049856312698228737,OnElectionDay,2018-10-10 02:57:04,"RT @Jay_Pitter: As we approach the final stretch of both races, I’d love to see everyone address Indigenous issues, contributions, and oppo…"
1049856187645259776,collinscondos,2018-10-10 02:56:35,Report shows that the Canadian housing market is about to enter 5 years of 'slower price growth'.… https://t.co/XgtsI32Tzm
1049856147333808128,joe_warmington,2018-10-10 02:56:25,"RT @RossMcleanSec: #Toronto has not had a proper Mayoral Debate yet - I guess it may not, this is being steered and managed by other than t…"
1049856145777676288,builtforretail,2018-10-10 02:56:25,Who isn't in Toronto these days? #Toronto #pinterest #tech #technologytrends #technologicalinnovation #ecosystem… https://t.co/nQyZKpCndu
1049856076928229376,joe_warmington,2018-10-10 02:56:08,"RT @RossMcleanSec: #Toronto police when I talk 2them are - demoralized - is likely best word, they feel no support frm board, question Chie…"
1049856071546822656,ThatRachelH,2018-10-10 02:56:07,"RT @asifintoronto: -Pedestrian deaths increased after Tory introduced a reduction plan. 
-Transit ridership stagnated under Tory, he is tak…"
1049856043604271104,jasonemjohnson,2018-10-10 02:56:00,RT @blogTO: #Toronto unveils designs for 2 new waterfront parks https://t.co/WC1pwOqiiV https://t.co/Bg7J0C0s88
1046478000588357632,RomeoPresents,2018-09-30 19:12:52,"Last Chance to see Kevin Farley live in the #Yyc.  Show starts in 5hrs at The Deerfoot Casino.
Doors at 5pm &amp; show… https://t.co/bjbPDRaA3K"
1049856550658039808,svea_ava,2018-10-10 02:58:01,"W 
.
#vancouver #w #cityshots @ Vancouver, British Columbia https://t.co/AdwlLVyY52"
1049856547780796416,alvana1,2018-10-10 02:58:01,I will be talking on October 12th at #UBC #Vancouver during the #MexiCan #Forum2018 about the #FlowofCapitals in th… https://t.co/0DGPl4bRwM
1049856467690446849,weareteamtrump,2018-10-10 02:57:41,"Want to work at Trump Hotels? We're #hiring in #Vancouver, BC! Click for details: https://t.co/aLoKtBi3NB #Finance #Job #Jobs"
1049856248122728449,nagystephen1,2018-10-10 02:56:49,RT @hayleywoodin: Really looking forward to this and honoured to be taking part. #asiapacific #vancouver https://t.co/2hs4H3ZUqC
1049856214417444864,EmbraceHopeBC,2018-10-10 02:56:41,RT @ryanbutt: Stunning #fall day to drive from #Vancouver to #Osoyoos via #ManningPark. #roadtrip #bc #happythanksgivng #thanksgiving @mann…
1049856178577006592,4U2hope,2018-10-10 02:56:33,"#Vancouver #BritishColumbia #Canada
#beautiful #Godsamazingcreation 
#Godlovesyou #Jesuslovesyou https://t.co/dkRL7jMpon"
1049856134599729153,TODUrbanWORKS,2018-10-10 02:56:22,"RT @BrentToderian: 1 of the most noticeable things about our #Vancouver urban design to my U.S. clients during our 2 hot, smoky days of tou…"
1049855666448453637,TrendsVancouver,2018-10-10 02:54:30,"#princegeorge is now trending in #Vancouver

https://t.co/dUvGqz1C1M https://t.co/EPZK1xy5Ck"
1049855521723805698,TamaraDavidson6,2018-10-10 02:53:56,RT @IndigenousBC: From tattoos to tall trees: #IndigenousBC culture in #Vancouver https://t.co/zRijSNlWtl via @CNNTravel
1049855177858011136,aplanetixnresos,2018-10-10 02:52:34,"Vancouver City Sightseeing Tour
#Travel #Tours #Canada #Vancouver
https://t.co/faGSr66bjC"
1049855058832027648,HillNikki,2018-10-10 02:52:06,A packed room for @GeorgeChowMLA &amp; @jjhorgan tonight including a visit from hard working  #vancouver #citycouncil c… https://t.co/hJ5vNMkvcH
1049854450955763714,AmedeoTarnaucea,2018-10-10 02:49:41,RT @TrishJewison: Moody #Vancouver 💙 https://t.co/lyuitGOMQZ
1049854426226159617,AmedeoTarnaucea,2018-10-10 02:49:35,RT @TrishJewison: Tiny toy planes. 🛩 #Vancouver #YVR @HarbourAirLtd @CanadaPlace @VanConventions @downtownvan @1K_things @CKNW @MyVancouver…
1049854366352646145,smile12love,2018-10-10 02:49:20,".
.
.
🍁🍁🍁
.
.
.
#canada #vancouver #stanleypark #fall #autumn #🍁 #beautiful #view #love #happy #instagram #instapic… https://t.co/DcFSX9WYDI"
1049854312468205568,BeijingLayover,2018-10-10 02:49:08,(06:20-15:20) #MutianyuGreatWall #Beijinglayover tour fly from #Bangkok to #Vancouver with @AirChinaNA #CA980 &amp;… https://t.co/svtVVvetmL
1049856751779090434,SenorWafflezz,2018-10-10 02:58:49,RT @humble_lesane: @jakepaul khabib reading this like https://t.co/tvet6H6VWf
1049856745064071168,IzzyLayman,2018-10-10 02:58:48,RT @MeninistTweet: from shrute farms to beating conor mcgregor. congrats khabib. https://t.co/NFa0Bkn0Fn
1049856742224482304,jordan_pweber91,2018-10-10 02:58:47,"@_litts_ @Cardude87 ok, you said he wouldn’t lose his belt because his suspension wasn’t gonna be long enough for h… https://t.co/GYFdco8a88"
1049856737212215297,anisya_najwa,2018-10-10 02:58:46,"RT @ajimomarinos: ANALISA PERLAWANAN KHABIB VS MCGREGOR

Thread ni hanya untuk orang yang baru kenal Khabib ataupun Connor. Kalau anda pemi…"
1049856732699054081,omarhindosh11,2018-10-10 02:58:45,RT @MeninistTweet: from shrute farms to beating conor mcgregor. congrats khabib. https://t.co/NFa0Bkn0Fn
1049856730023247875,EppsJde,2018-10-10 02:58:44,"RT @basicakh: “Hi Mrs. Nurmagomedov, can Khabib come out and play?” https://t.co/Auqsa0Ki4j"
1049856722880225280,Muhamma70974846,2018-10-10 02:58:42,"RT @BangPino_: Pak Prabowo &amp; Khabib Sama2 Pencinta ""Kucing"" ingat kucing ya bukan Kodok... 😁

Stlh Khabib diprediksi &amp; diframingkan media b…"
1049856717754839042,beepeazy,2018-10-10 02:58:41,RT @MeninistTweet: from shrute farms to beating conor mcgregor. congrats khabib. https://t.co/NFa0Bkn0Fn
1049856717142544384,ale_velazquez11,2018-10-10 02:58:41,"RT @diarioas: Hola, Sra  Nurmagomedov, ¿puede salir  Khabib a jugar? 🐻 https://t.co/NxgBrdXXSU"
1049856716488105984,youkwait,2018-10-10 02:58:41,RT @MeninistTweet: from shrute farms to beating conor mcgregor. congrats khabib. https://t.co/NFa0Bkn0Fn
1049856701350928384,ifoundtrouble,2018-10-10 02:58:37,@VeniceMase here is a little evidence about khabib.  He hangs out with a dude who created a gay prison.  And anothe… https://t.co/UglCj7CwXU
1049856694673653760,maddenvtech,2018-10-10 02:58:36,@RealMikeLondon Should be like khabib McGregor.
1049856678370234369,ladandad,2018-10-10 02:58:32,"Watch ""KHABIB VS MCGREGOR #ufc #khabib  'LET'S TALK NOW'"" on YouTube - https://t.co/VPgOnaGpwo"
1049856748813672449,46u_3,2018-10-10 02:58:48,RT @eigahiho: 『スーサイド・スクワッド2』の脚本を、『ガーディアンズ・オブ・ギャラクシー Vol.3』監督から解雇されたジェームズ・ガンが執筆へ！当初『スーサイド～2』に起用されていたギャヴィン・オコナーに代わり、ガンが監督する可能性も視野に入れられているとのこと…
1049856747479977984,mikemwilliams90,2018-10-10 02:58:48,RT @THR: .@DaveBautista says he wants to join James Gunn's #SuicideSquad sequel https://t.co/bRjC6rAN9M https://t.co/cHS0QUB3nS
1049856734506831872,_mkunnng,2018-10-10 02:58:45,"RT @Marvel_TH: แน่นอนว่า James Gunn ไปไหน ชายคนนี้ก็อยากจะไปด้วย
พอ Dave Bautista เห็นข่าว่า James Gunn จะไปกำกับ Suicide Squad 2 เขาก็ทวีต…"
1049856732124667905,dailylleeder,2018-10-10 02:58:44,RT @DaveBautista: Where do I sign up!     James Gunn Boards ‘Suicide Squad 2’ To Write And Possibly Direct – Deadline https://t.co/OwdDbAm1…
1049856729196855297,Chihiro1000,2018-10-10 02:58:44,RT @eigahiho: 【補足】『ガーディアンズ・オブ・ギャラクシー』ジェームズ・ガン脚本担当（監督の可能性あり）の『スーサイド・スクワッド2』は、”続編”ではなくDC作品への”新しいテイク”であるとも報じられている。この噂が一部または全員の再キャスティングを意味するかは不…
1049856724553871361,laamigable21,2018-10-10 02:58:43,"RT @MustangGirl3: James Gunn got away with it. 

Keith Ellison got away with it. 

Joy Reid got away with it. 

Kaitlan Collins got away wi…"
1049856722288820224,MrMarcusZai,2018-10-10 02:58:42,"RT @getFANDOM: James Gunn reportedly in talks to write &amp; direct DC’s ‘Suicide Squad 2’ after getting fired from Marvel’s ‘GotG Vol. 3’

(vi…"
1049856716639268864,benedi_to,2018-10-10 02:58:41,"@debreocean foi garota exemplar, james gunn ou lin manuel miranda? hahahahah"
1049856701321568256,rutingu,2018-10-10 02:58:37,RT @tailorcontents: 워너브라더스의 공식 확인이 나왔습니다. 제임스 건이 [수어사이드 스쿼드 2] 각본을 집필합니다. https://t.co/eGzABIUJ8i
1049856685005631489,hugmeniall_xxx,2018-10-10 02:58:33,RT @ki11monger: you’re really still this far up james gunn’s ass? your career is over and you’re a joke. https://t.co/upY9xrG4Fv
1049856679435751424,captainrmanoff,2018-10-10 02:58:32,"RT @hiddIespidey: MEU DEUS 😥😥😥😥 AGORA ACABOU PRA MARVEL 😱😱 E PARA NÓS MARVETES 😭😭😭 JAMES GUNN VAI TRABALHAR 🤵🤵 PRA DC, JUSTO ELE O ÚNICO 🙄😪…"
1049856639858143232,EXPLODE_STUDIO,2018-10-10 02:58:22,RT @eigahiho: 『ガーディアンズ・オブ・ギャラクシー』ジェームズ・ガンが脚本を担当する（監督の可能性もあり）『スーサイド・スクワッド2』に、ドラックス役デイヴ・バウティスタが出演を希望！「どこで契約を結べばいい！」とツイートした https://t.co/uMv9L…
1049856638419525633,nejime_hibiki,2018-10-10 02:58:22,RT @FansVoiceJP: 『#ガーディアンズオブギャラクシー』#ジェームズ・ガン 監督が #マーベル から #DC へ電撃移籍！『#スーサイド・スクワッド』新作の脚本を務めることでワーナーと合意した模様。脚本の結果次第では監督の可能性もあるとのこと。https://t.…
1049856621646512128,cyanblue85,2018-10-10 02:58:18,"RT @JesabelRaay: Warner Bros. hired Joss Whedon for JUSTICE LEAGUE &amp; are now hiring James Gunn for the upcoming 
SUICIDE SQUAD film. 

I do…"
1049856608342331392,JonXGenius,2018-10-10 02:58:15,Bautista loves James Gunn so much he's willing to let that Disney/Marvel check go??
1049856602709381120,fitnessthreaded,2018-10-10 02:58:14,Sign up for #HuffPost #Travel's morning email for a daily dose of #travel zen: https://t.co/2mpnn4SN3c #TravelTuesday!
1049856447260045312,JeffBOTL,2018-10-10 02:57:37,RT @Constan70997526: #coffee #TuesdayThoughts #Cigar #TravelTuesday @RockyPatelCigar @MrBrown_Co @CigarChairman @JAMESBSILVER @JeffBOTL @jo…
1049856055713259521,janetgalippo,2018-10-10 02:56:03,RT @LaQuintaResort: Big news! We’re on @CNTraveler’s list of the Top Resorts in Southern California in their 2018 Readers’ Choice Awards! L…
1049855999237136384,gtmesm2,2018-10-10 02:55:50,"RT @TomHall: Utah's Ogden Valley

Beautiful!

🍂 🍁 🍂

#Fall #TuesdayThoughts #Travel #TravelTuesday 
via @mila_bowen 

https://t.co/kv79aVVA…"
1049855855208947718,2mean4u,2018-10-10 02:55:15,"RT @TomHall: Utah's Ogden Valley

Beautiful!

🍂 🍁 🍂

#Fall #TuesdayThoughts #Travel #TravelTuesday 
via @mila_bowen 

https://t.co/kv79aVVA…"
1049855599977082881,TheHollyRiddle,2018-10-10 02:54:15,Where would you rather be this #TravelTuesday ✈️ https://t.co/S0aYg8j3Sw
1049855583585677313,seattleid,2018-10-10 02:54:11,"RT @AFThunderbirds: #afthunderbirds flying over @AlcatrazIsland 

#traveltuesday #visitcalifornia #FindYourPark #alcatraz #alcatrazisland #…"
1049855522369953792,DeynaPark,2018-10-10 02:53:56,"RT @wendy10J: ✈✈✈Let's go to LONDON😍😍😂😂✈ ¡NUESTRO PRIMER VIAJEE ! 

@BTS_twtMarmys @BTS_twt @bts_bighit, @BigHitEnt @hitmanb 
Hagamos ruido…"
1049855480506404864,emerson7_m,2018-10-10 02:53:46,RT @SecretsAura: The sun is up and the sky is clear☀️This #TravelTuesday looks great at #SecretsAura #October 9th https://t.co/4T1a2Uq7il
1049855377230057472,daddysuf,2018-10-10 02:53:21,RT @blackthunder131: Subscribe to my channel before I head to China to catch my day by day uploads of my 2 week trip. Some cool videos are…
1049855375737008128,JulioCMoreno14,2018-10-10 02:53:21,"RT @AFThunderbirds: #afthunderbirds flying over @AlcatrazIsland 

#traveltuesday #visitcalifornia #FindYourPark #alcatraz #alcatrazisland #…"
1049855360184537089,magic_eye,2018-10-10 02:53:17,RT @arvjpr: An Insider's Guide to 5 Must Visit Places In Jaipur In One Day https://t.co/X5RgA71KTo via @arvjpr #Jaipur #TravelTuesday #Twit…
1049855298049957888,harrisontourism,2018-10-10 02:53:03,RT @KaareLong: Harrison Hot Springs - A Haven When It's Hectic | Kaare Long https://t.co/FNSaNGCLMn #HarrisonHotSprings #TravelTuesday http…
1049855287061045252,rachnaparmar,2018-10-10 02:53:00,RT @arvjpr: An Insider's Guide to 5 Must Visit Places In Jaipur In One Day https://t.co/X5RgA71KTo via @arvjpr #Jaipur #TravelTuesday #Twit…
1049855262692188160,Celtic_King23,2018-10-10 02:52:54,"RT @AFThunderbirds: #afthunderbirds flying over @AlcatrazIsland 

#traveltuesday #visitcalifornia #FindYourPark #alcatraz #alcatrazisland #…"
1049856708594597888,dianez53,2018-10-10 02:58:39,"RT @ScottPresler: Repeat After Me: 

Democrats choose illegal aliens over blacks.

Democrats choose illegal aliens over whites.

Democrats…"
1049856705297883137,SabharwalAmiet,2018-10-10 02:58:38,RT @InsaafNGO: Reality of increasing #FakeCases #PindadaanOfWives #MeToo #PishachiniMuktiPuja #TuesdayThoughts #VintaNanda #TuesdayMotivati…
1049856701912907776,CajPaLa,2018-10-10 02:58:37,"WE ALREADY KNOW !! 😫

The uptick in fake accounts casting doubt from a perspective of down hearted resisters is a s… https://t.co/kSteuhpXbP"
1049856698045743104,F0kLzgtfIlgQcgZ,2018-10-10 02:58:36,"RT @SatlokChannel: #TuesdayThoughts
Have u ever wondered who's the most powerful God among different Gods that are worshipped across the wo…"
1049856686335221766,libsareondrugs,2018-10-10 02:58:34,"RT @clayfeathers: #TuesdayThoughts
#walkaway
#VoteDemsOut https://t.co/OnCe11f61w"
1049856674822062080,MWhitema1,2018-10-10 02:58:31,"RT @realPatriotDrew: 🚨DESTROY THEM AT THE POLLS🚨

This is the Democrats next step after they take away your guns.

Portland residents did t…"
1049856668962455552,MafiaMusings,2018-10-10 02:58:29,"RT @TomHall: Amazing Paper Sculptures 

🌲

#Art #TuesdayThoughts #Artist #TuesdayMotivation #Cool 

https://t.co/svWYQwIPol"
1049856654840422400,AshwaniChowdhry,2018-10-10 02:58:26,"RT @archu243: The only disability in life is a bad attitude... 

He ran the 10km marathon on one leg and celebrated it with this dance. 

S…"
1049856650830475266,MariaSinapi,2018-10-10 02:58:25,"RT @clayfeathers: #TuesdayThoughts
#walkaway
#VoteDemsOut https://t.co/OnCe11f61w"
1049856637471784960,USA_AllenK,2018-10-10 02:58:22,"RT @clayfeathers: #TuesdayThoughts
#walkaway
#VoteDemsOut https://t.co/OnCe11f61w"
1049856606702170112,MukeshDaas16,2018-10-10 02:58:15,"RT @Ram_sadguru: #TuesdayThoughts 
 वाणी:- सतगुरु पुरूष कबीर है, ये चारों युग प्रमाण।
ये झूठे गुरुआ मर गये, हो गये भूत-मसान।।
भावार्थ:- #क…"
1049856592169103360,kapoorashok25,2018-10-10 02:58:11,RT @GovilHoshang: @sukhvirgarcha @deepakjpnp @devinderraiji @amansi24 @aapsur @sukhbirwalia @HumorMonger31 @greatairi @sahajyoti3 @NarsipKa…
1049856589618929666,Ranvir03304780,2018-10-10 02:58:11,"RT @Umeshch92922551: #HappyNavratri 
दुर्गा जी अपनी पूजा के लिए मना करती है वे कहती हैं कि ब्रह्म की पूजा करो वह ही सर्ब श्रेष्ठ है
अधिक जा…"
1049856589304229888,MamtaVe14931047,2018-10-10 02:58:10,"RT @Savita09855146: #TuesdayThoughts
शंकराचार्यों ने जो साधना हिंदू धर्म में बताई 
है वह शास्त्रों के  विपरीत होने के कारण वह मनमाना आचरण…"
1049856586716471296,SoarForFreedom,2018-10-10 02:58:10,"RT @SoarForFreedom: #PATRIOTS are PROUD of &amp; GRATEFUL to🇺🇸❤️#JusticeKAVANAUGH &amp; FAMILY!

(really a GREAT NIGHT,🦅@POTUS...TY for WORKING ""no…"
1049856752664100866,mjgru,2018-10-10 02:58:49,"RT @tim_fargo: Behind me is infinite power, Before me is endless possibility, Around me is boundless opportunity. #quote
#tuesdaythoughts
#…"
1049856743960993798,eylennb,2018-10-10 02:58:47,"Send me $50 for my new phone 😈
Kik me @ ebetter 
#TuesdayMotivation 

#sellingnudes #selling #nudes #paypigs… https://t.co/huUGHUnQCF"
1049856705297883137,SabharwalAmiet,2018-10-10 02:58:38,RT @InsaafNGO: Reality of increasing #FakeCases #PindadaanOfWives #MeToo #PishachiniMuktiPuja #TuesdayThoughts #VintaNanda #TuesdayMotivati…
1049856698763108352,survivorculture,2018-10-10 02:58:37,"RT @femininecollect: I cannot stay silent.

""Good Girl"" by Shannon Williams 
https://t.co/y9lP1suoCc
#survivorculture #TuesdayMotivation ht…"
1049856668962455552,MafiaMusings,2018-10-10 02:58:29,"RT @TomHall: Amazing Paper Sculptures 

🌲

#Art #TuesdayThoughts #Artist #TuesdayMotivation #Cool 

https://t.co/svWYQwIPol"
1049856654840422400,AshwaniChowdhry,2018-10-10 02:58:26,"RT @archu243: The only disability in life is a bad attitude... 

He ran the 10km marathon on one leg and celebrated it with this dance. 

S…"
1049856639233228800,KariJoys,2018-10-10 02:58:22,RT @sunshinesereni1: #JoyTrain #Love 💛 #TuesdayMotivation #WednesdayMotivation https://t.co/UTbHtpRReE
1049856636792139777,anasakovaautho1,2018-10-10 02:58:22,RT @BVSBooks: On the run from serial killer she wants to trust the man that comes to find her but he wants to put her in killers path https…
1049856592169103360,kapoorashok25,2018-10-10 02:58:11,RT @GovilHoshang: @sukhvirgarcha @deepakjpnp @devinderraiji @amansi24 @aapsur @sukhbirwalia @HumorMonger31 @greatairi @sahajyoti3 @NarsipKa…
1049856582396329984,eylennb,2018-10-10 02:58:09,"Halloween is coming 🔥😈
 I want a new costume, bitches!

Kik me Ebetter 👻
#TuesdayMotivation

#findom #payday… https://t.co/S3uct58t1T"
1049856570971082752,drlizavarvogli,2018-10-10 02:58:06,RT @GiGiBclub: #SuccessTRAIN #JoyTrain #TuesdayThoughts #TuesdayMotivation #InspireThemRetweetTuesday  @RockChristopher @KariJoys @Jeanette…
1049856566780973057,ckgfans,2018-10-10 02:58:05,"RT @ckgthedon: newmusicalert #Curators 
#Unsigned Artist producer songwriter 
Glory to GOD!! #1 #tuesdaymotivation @ckgthedon on @reverbnat…"
1049854590068244480,Andr3wWard,2018-10-10 02:50:14,RT @GaryBurrill: Stephen McNeil thinks it is fiscally imprudent to spend money on the health care services so needed by the people of Nova…
1049853575030018048,duane_linton,2018-10-10 02:46:12,"After 5 years of bullying austerity, and complete disregard for female professional workers and their Charter right… https://t.co/Yc2opbIest"
1049852726388101120,AbadKhanNS,2018-10-10 02:42:49,RT @ChenderMLA: Title of the article: “N.S. government promises to act on NDP parental leave concern”. Actual situation: government does no…
1049851062981668864,Herfarm,2018-10-10 02:36:13,"RT @SuitsAndBootsCA: A slap on the wrist for foreign-funded ENGO's 
&amp; 
A slap in the face for every Canadian citizen
https://t.co/jUO7xB4xT…"
1049849350241710080,Haggisman57,2018-10-10 02:29:25,"RT @SuitsAndBootsCA: A slap on the wrist for foreign-funded ENGO's 
&amp; 
A slap in the face for every Canadian citizen
https://t.co/jUO7xB4xT…"
1049848752792592384,Pat_4_NSians,2018-10-10 02:27:02,So hold on a sec. Alt right extremist supporters of #FaithGoldy called the #Toronto mayor a communist this week and… https://t.co/OwU3TFqTs7
1049848633556946950,RobRoy204,2018-10-10 02:26:34,"RT @ns_advocate: Why is AIMS promoting charter schools? Part 2 of Charter schools, an idea whose time has gone https://t.co/YOBhjbmMwH  #ns…"
1049847946420748288,hrandbiz,2018-10-10 02:23:50,"RT @SuitsAndBootsCA: A slap on the wrist for foreign-funded ENGO's 
&amp; 
A slap in the face for every Canadian citizen
https://t.co/jUO7xB4xT…"
1049847852447555584,macg1llivray,2018-10-10 02:23:27,RT @ChenderMLA: Proud of my strong @NSNDP colleagues for each taking the time to voice disgust with gov’ts new Labour Standards Act. Worst…
1049847241756893184,realFrogLips,2018-10-10 02:21:02,Former Canadian PM Stephen Harper: Updated NAFTA Is ‘Pretty Good Deal’ for U.S. https://t.co/MjTe2e3g7Q via… https://t.co/2LYSEWBDV0
1049846413226635264,RobRoy204,2018-10-10 02:17:44,@ChenderMLA @NSNDP This is unfair. Nova Scotians should be able to expect a government to downplay the ineffective… https://t.co/6ZqEp4hOON
1049844174101475328,bernie8859,2018-10-10 02:08:50,RT @GaryBurrill: Stephen McNeil thinks it is fiscally imprudent to spend money on the health care services so needed by the people of Nova…
1049841232619466752,_TransFat,2018-10-10 01:57:09,RT @CTVAtlantic: N.S. students will be able to choose preferred name and gender in school system. @HeidiPCTV reports. https://t.co/0X2vZaDT…
1049840274002853890,OickleRichard,2018-10-10 01:53:21,RT @CTVAtlantic: N.S. students will be able to choose preferred name and gender in school system. @HeidiPCTV reports. https://t.co/0X2vZaDT…
1049839856094834688,NLSmith99,2018-10-10 01:51:41,RT @ChenderMLA: Title of the article: “N.S. government promises to act on NDP parental leave concern”. Actual situation: government does no…
1049856711660580864,_rahulgupta79,2018-10-10 02:58:40,"RT @dave2d: Video up - My thoughts on the Pixel 3 event!
https://t.co/s13Y6Hk0oF https://t.co/83otaeoEWn"
1049856711543021568,travel2now,2018-10-10 02:58:40,"RT @temppatt: The new @Google #Pixel3 phone from @BestBuy
has an amazing camera, groupie cam &amp; unlimited free storage! Free $100 Best Buy g…"
1049856710029008897,Lovesmytwoboys,2018-10-10 02:58:39,RT @MissingLynxx: Excited! The new @Google Pixel 3 phone from @BestBuy has an amazing camera + unlimited free storage. I love taking all th…
1049856703250882560,TakuKKaseda,2018-10-10 02:58:38,RT @j17sf: 再掲です - 「Pixel 3」の“おサイフケータイ対応”とGoogle Payを取り巻く最新事情  https://t.co/lUTqqClCD2
1049856696254951424,miyakilee,2018-10-10 02:58:36,RT @techinsider: .@Google’s Pixel 3 event in 6 minutes #madebygoogle https://t.co/zzLFUOzzqT
1049856692706373633,AimanMahizan,2018-10-10 02:58:35,RT @amanz: Google Pixel 3 Dan Pixel 3 XL Diperkenalkan – Mengekalkan Penggunaan Satu Kamera Belakang https://t.co/8xcO0cgwry https://t.co/X…
1049856683663454213,ts7i,2018-10-10 02:58:33,トップショットとかフォトブースモードみたいな自動化機能が普及すると、「はい、チーズ」的な撮影風景も徐々に廃れていくんだろうな。『Pixel 3、これが注目の新機能だ』 https://t.co/W1sZfN1rqO
1049856681771851776,fdyra_,2018-10-10 02:58:32,RT @Ashril_92: Pixel 3 !!!! I can't 😭😭💸💸 https://t.co/SrSPqeEsgt
1049856680375271424,_mynameisbruce,2018-10-10 02:58:32,@madebygoogle @Google Pre-ordered my Pixel 3 the minute it became available. I'll be waiting by the door impatiently until it arrives.
1049856671550328837,zulfahmijk,2018-10-10 02:58:30,RT @AndroidAuth: Here's the Pixel 3! #madebygoogle https://t.co/L0f1kFcIWS
1049856668283138048,pablxcl,2018-10-10 02:58:29,RT @youtubemusic: ⚡️ @DUALIPA slayed that #AMAs performance ⚡️ Captured on Google Pixel 3 @MadeByGoogle. https://t.co/ea73PfGstg
1049856664197771264,meatsauce_z,2018-10-10 02:58:28,"オレの衝撃は価格だよwww

Google Pixel 3日本上陸、FeliCa対応の衝撃──強みはAI - Engadget 日本版 https://t.co/K70CZporB1 @engadgetjpから"
1049856650541232129,RavenGarth_,2018-10-10 02:58:25,"@AndroidAuth #PreOrdered the Pixel 3
Can't wait for it!"
1049856642760683521,tomohumiuchida,2018-10-10 02:58:23,"pixel 3 ちょっとお高いじゃない？

日本価格は一番安いPixel 3（ストレージ64GB）で9万5000円。いちばんお高いPixel 3 XL（128GB）で13万1000円。SDカードには対応していませんから、128GB… https://t.co/516c8qDnRv"
1049856630991478784,danhakkimm,2018-10-10 02:58:20,"RT @XavierNaxa: Harga Jualan Pixel 3

Pixel 3 64GB - RM3,321.00
PIxel 3 128 GB - RM3,737.00
PIxel 3 XL 64GB -RM3,737.00
Pixel 3 XL 128GB -R…"
1049854438117015553,TomEngel18,2018-10-10 02:49:38,RT @coalition4jhr: Coalition Public Statement to be shared at Nyala Lounge Thursday Oct 18 at 5 pm. @jonnywakefield @andreahuncar @estolte…
1049854145421692928,Bevhillsyeg,2018-10-10 02:48:28,RT @HateFreeYeg: #HateFreeYeg is live with a new website. Join us to help make Edmonton a safe and welcoming place for everyone: https://t.…
1049850656406687744,RJSCity,2018-10-10 02:34:36,Doing my part to help with #yegcc budget woes. https://t.co/TifPIdBqGF
1049849381665484800,coalition4jhr,2018-10-10 02:29:32,Coalition Public Statement to be shared at Nyala Lounge Thursday Oct 18 at 5 pm. @jonnywakefield @andreahuncar… https://t.co/Vj2FpEtBd7
1049848237950214145,ORCRoseAnne,2018-10-10 02:24:59,RT @AFNAlberta1: Regional Chief @marlenelpoitras’ Statement on making #yegtransit accessible &amp; on #yegcc Cllr. @aaronpaquette’s motion to s…
